Race,Driver,LapNumber,LapTime,Compound,Compound2,TyreLife,Position,Speedl1,Speedl2,SpeedFL,SpeedST,AirTemp,TrackTemp,Humidity,WindSpeed,Rainfall,RainFall2
Monaco Grand Prix,SAI,51,0 days 00:01:17.528000,HARD,3,50,3,202,192,260,280,21.9,43.7,58,1.1,FALSE,0
Monaco Grand Prix,SAI,52,0 days 00:01:18.094000,HARD,3,51,3,195,194,259,281,21.8,43.2,57,1,FALSE,0
Monaco Grand Prix,SAI,53,0 days 00:01:17.759000,HARD,3,52,3,198,191,259,280,21.9,43.2,58,0.8,FALSE,0
Monaco Grand Prix,SAI,54,0 days 00:01:17.742000,HARD,3,53,3,195,190,259,281,21.9,43,59,1.1,FALSE,0
Monaco Grand Prix,SAI,55,0 days 00:01:18.661000,HARD,3,54,3,226.5057567,187,258,280,21.7,42.5,59,1.1,FALSE,0
Monaco Grand Prix,SAI,56,0 days 00:01:18.119000,HARD,3,55,3,196,189,258,278,21.7,42.4,60,0.9,FALSE,0
Monaco Grand Prix,SAI,57,0 days 00:01:17.599000,HARD,3,56,3,226.5057567,194,258,278,21.6,42.2,60,0.8,FALSE,0
Monaco Grand Prix,SAI,58,0 days 00:01:17.501000,HARD,3,57,3,197,184,258,278,21.8,42.2,60,1.2,FALSE,0
Monaco Grand Prix,SAI,59,0 days 00:01:17.134000,HARD,3,58,3,200,195,258,279,21.6,41.9,61,1.1,FALSE,0
Monaco Grand Prix,SAI,60,0 days 00:01:15.159000,HARD,3,59,3,208,197,259,280,21.5,42.3,61,0.5,FALSE,0
Monaco Grand Prix,SAI,61,0 days 00:01:19.046000,HARD,3,60,3,182,189,259,279,21.6,42.3,60,0.6,FALSE,0
Monaco Grand Prix,SAI,62,0 days 00:01:14.726000,HARD,3,61,3,209,198,262,280,21.8,42,59,1.2,FALSE,0
Monaco Grand Prix,SAI,63,0 days 00:01:18.207000,HARD,3,62,3,183,191,258,280,22,42,60,0.8,FALSE,0
Monaco Grand Prix,SAI,64,0 days 00:01:14.813000,HARD,3,63,3,209,197,260,281,21.9,41.2,60,0.8,FALSE,0
Monaco Grand Prix,SAI,65,0 days 00:01:18.137000,HARD,3,64,3,195,190,260,280,21.9,42,60,0.9,FALSE,0
Monaco Grand Prix,SAI,66,0 days 00:01:15.409000,HARD,3,65,3,211,197,260,282,22,41.7,59,1.7,FALSE,0
Monaco Grand Prix,SAI,67,0 days 00:01:16.847000,HARD,3,66,3,202,190,260,281,22,41.6,60,1,FALSE,0
Monaco Grand Prix,SAI,68,0 days 00:01:15.595000,HARD,3,67,3,207,194,261,282,21.8,40.9,60,0.7,FALSE,0
Monaco Grand Prix,SAI,69,0 days 00:01:16.218000,HARD,3,68,3,205,193,271,283,21.8,41.6,60,0.8,FALSE,0
Monaco Grand Prix,SAI,70,0 days 00:01:17.117000,HARD,3,69,3,204,192,267,282,21.8,41.6,60,1,FALSE,0
Monaco Grand Prix,SAI,71,0 days 00:01:17.214000,HARD,3,70,3,202,192,269,285,21.7,41.1,60,0.4,FALSE,0
Monaco Grand Prix,SAI,72,0 days 00:01:16.785000,HARD,3,71,3,226.5057567,194,268,283,21.6,41,61,0.7,FALSE,0
Monaco Grand Prix,SAI,73,0 days 00:01:16.417000,HARD,3,72,3,203,194,268,282,21.6,40.5,61,0.5,FALSE,0
Monaco Grand Prix,SAI,74,0 days 00:01:16.063000,HARD,3,73,3,204,193,270,284,21.7,40.8,61,1.1,FALSE,0
Monaco Grand Prix,SAI,75,0 days 00:01:16.905000,HARD,3,74,3,206,190,269,286,21.7,40.8,61,0.7,FALSE,0
Monaco Grand Prix,SAI,76,0 days 00:01:16.328000,HARD,3,75,3,226.5057567,194,271,285,21.7,40.6,61,0.9,FALSE,0
Monaco Grand Prix,SAI,77,0 days 00:01:16.701000,HARD,3,76,3,200,193,271,288,21.8,40.9,61,1.2,FALSE,0
Monaco Grand Prix,SAI,78,0 days 00:01:17.072000,HARD,3,77,3,203,195,267,288,21.8,40.9,61,0.8,FALSE,0
Spanish Grand Prix,SAI,1,0 days 00:01:26.085000,SOFT,0,1,6,244,247,277,281,24.2,40.2,67,2.9,FALSE,0
Spanish Grand Prix,SAI,2,0 days 00:01:20.666000,SOFT,0,2,6,258,270,283,304,24.2,39.8,67,2.6,FALSE,0
Spanish Grand Prix,SAI,3,0 days 00:01:20.046000,SOFT,0,3,5,255,269,276,334,24.1,38.7,67,3.2,TRUE,1
Spanish Grand Prix,SAI,4,0 days 00:01:20.626000,SOFT,0,4,5,267,277,278,304,24.1,39.5,68,1.7,FALSE,0
Spanish Grand Prix,SAI,5,0 days 00:01:20.800000,SOFT,0,5,5,261,268,278,306,23.9,40.6,67,3.4,FALSE,0
Spanish Grand Prix,SAI,6,0 days 00:01:21.217000,SOFT,0,6,5,266,262,278,303,23.9,41.4,67,2.2,FALSE,0
Spanish Grand Prix,SAI,7,0 days 00:01:21.146000,SOFT,0,7,5,265,276,278,307,24.1,41.4,68,1.5,FALSE,0
Spanish Grand Prix,SAI,8,0 days 00:01:21.309000,SOFT,0,8,5,264,266,278,311,24.3,42.4,66,1.4,FALSE,0
Spanish Grand Prix,SAI,9,0 days 00:01:21.221000,SOFT,0,9,5,260,263,279,309,24.3,42.5,65,2,FALSE,0
Spanish Grand Prix,SAI,10,0 days 00:01:21.052000,SOFT,0,10,5,261,269,280,328,24.1,42.4,64,2.3,FALSE,0
Spanish Grand Prix,SAI,11,0 days 00:01:21.459000,SOFT,0,11,5,257,269,280,331,24.1,42.3,64,1.8,FALSE,0
Spanish Grand Prix,SAI,12,0 days 00:01:21.620000,SOFT,0,12,5,265,274,280,328,24.2,41.8,64,1.9,FALSE,0
Spanish Grand Prix,SAI,13,0 days 00:01:21.163000,SOFT,0,13,5,262,274,279,231.9915188,24.4,41.6,64,1.8,FALSE,0
Spanish Grand Prix,SAI,14,0 days 00:01:21.646000,SOFT,0,14,5,263,268,281,231.9915188,24.4,42.3,64,1.3,FALSE,0
Spanish Grand Prix,SAI,15,0 days 00:01:25.427000,SOFT,0,15,6,255,262,231.9915188,231.9915188,24.3,42.3,63,1.7,FALSE,0
Spanish Grand Prix,SAI,16,0 days 00:01:38.064000,MEDIUM,1,1,9,263,278,285,258,24.4,41.7,63,1.3,FALSE,0
Spanish Grand Prix,SAI,17,0 days 00:01:20.665000,MEDIUM,1,2,6,257,271,285,330,24.7,40.6,62,1.4,FALSE,0
Spanish Grand Prix,SAI,18,0 days 00:01:19.850000,MEDIUM,1,3,6,269,274,281,326,24.7,39.9,62,2.2,FALSE,0
Spanish Grand Prix,SAI,19,0 days 00:01:21.079000,MEDIUM,1,4,7,257,276,280,306,24.3,39.2,62,1.9,FALSE,0
Spanish Grand Prix,SAI,20,0 days 00:01:20,MEDIUM,1,5,7,269,272,280,307,24,39.3,64,1.6,FALSE,0
Spanish Grand Prix,SAI,21,0 days 00:01:20.125000,MEDIUM,1,6,7,272,271,279,308,23.9,39.7,63,1.2,FALSE,0
Spanish Grand Prix,SAI,22,0 days 00:01:19.952000,MEDIUM,1,7,6,270,277,280,231.9915188,23.9,40.5,63,1.2,FALSE,0
Spanish Grand Prix,SAI,23,0 days 00:01:20.261000,MEDIUM,1,8,6,268,278,278,310,23.8,42.7,62,0.7,FALSE,0
Spanish Grand Prix,SAI,24,0 days 00:01:20.205000,MEDIUM,1,9,5,271,280,280,307,24,42.3,62,2.5,FALSE,0
Spanish Grand Prix,SAI,25,0 days 00:01:19.709000,MEDIUM,1,10,4,272,278,281,306,24,41.5,62,1.1,FALSE,0
Spanish Grand Prix,SAI,26,0 days 00:01:20.273000,MEDIUM,1,11,4,263,277,281,310,24,42,62,1.4,FALSE,0
Spanish Grand Prix,SAI,27,0 days 00:01:21.788000,MEDIUM,1,12,5,267,274,279,305,24.1,41.5,61,1.4,FALSE,0
Spanish Grand Prix,SAI,28,0 days 00:01:20.458000,MEDIUM,1,13,5,266,278,279,306,24.2,42,62,0.7,FALSE,0
Spanish Grand Prix,SAI,29,0 days 00:01:20.061000,MEDIUM,1,14,5,274,284,281,304,24.2,43,61,2.5,FALSE,0
Spanish Grand Prix,SAI,30,0 days 00:01:20.376000,MEDIUM,1,15,5,264,282,277,308,24.3,42.7,62,1.6,FALSE,0
Spanish Grand Prix,SAI,31,0 days 00:01:20.642000,MEDIUM,1,16,5,271,278,279,231.9915188,24.3,42.7,61,1.5,FALSE,0
Spanish Grand Prix,SAI,32,0 days 00:01:20.183000,MEDIUM,1,17,5,272,286,280,307,24.3,41.4,61,1.4,FALSE,0
Spanish Grand Prix,SAI,33,0 days 00:01:20.145000,MEDIUM,1,18,5,266,280,279,308,24.4,40.6,61,1.1,FALSE,0
Spanish Grand Prix,SAI,34,0 days 00:01:20.231000,MEDIUM,1,19,5,272,282,279,309,24.4,40.6,62,0.7,FALSE,0
Spanish Grand Prix,SAI,35,0 days 00:01:20.708000,MEDIUM,1,20,5,271,282,280,308,24.3,40.1,62,0.5,FALSE,0
Spanish Grand Prix,SAI,36,0 days 00:01:23.733000,MEDIUM,1,21,6,269,279,231.9915188,309,24.1,40.2,62,1.3,FALSE,0
Spanish Grand Prix,SAI,37,0 days 00:01:38.592000,HARD,3,1,8,258,278,279,255,24.1,41.5,62,1.6,FALSE,0
Spanish Grand Prix,SAI,38,0 days 00:01:18.860000,HARD,3,2,7,270,285,283,309,24.1,41.5,62,1.1,FALSE,0
Spanish Grand Prix,SAI,39,0 days 00:01:18.539000,HARD,3,3,7,269,276,281,326,24.1,41.2,61,0.8,FALSE,0
Spanish Grand Prix,SAI,40,0 days 00:01:19.184000,HARD,3,4,7,273,283,282,306,24,39.5,62,1.4,FALSE,0
Spanish Grand Prix,SAI,41,0 days 00:01:18.909000,HARD,3,5,7,231.9915188,286,280,308,24,39.7,64,1.5,FALSE,0
Spanish Grand Prix,SAI,42,0 days 00:01:19.135000,HARD,3,6,7,276,281,281,231.9915188,23.9,39.7,64,1.5,FALSE,0
Spanish Grand Prix,SAI,43,0 days 00:01:19.157000,HARD,3,7,7,231.9915188,279,281,231.9915188,23.9,39.5,63,1,FALSE,0
Spanish Grand Prix,SAI,44,0 days 00:01:19.192000,HARD,3,8,6,273,289,286,311,23.9,40,64,1.6,FALSE,0
Spanish Grand Prix,SAI,45,0 days 00:01:19.136000,HARD,3,9,6,269,279,281,326,23.8,41,64,1.1,FALSE,0
Spanish Grand Prix,SAI,46,0 days 00:01:20.032000,HARD,3,10,6,260,279,283,310,24.1,42.5,62,0.8,FALSE,0
Spanish Grand Prix,SAI,47,0 days 00:01:19.020000,HARD,3,11,6,279,284,283,308,24.1,42.7,61,2.1,FALSE,0
Spanish Grand Prix,SAI,48,0 days 00:01:19.318000,HARD,3,12,5,268,281,283,307,24.1,42.7,61,1.2,FALSE,0
Spanish Grand Prix,SAI,49,0 days 00:01:19.520000,HARD,3,13,5,276,276,282,308,24.3,41.9,61,2.4,FALSE,0
Spanish Grand Prix,SAI,50,0 days 00:01:19.202000,HARD,3,14,5,271,282,281,307,24.1,41.9,62,2.6,FALSE,0
Spanish Grand Prix,SAI,51,0 days 00:01:19.046000,HARD,3,15,5,276,287,280,308,24.1,42.2,62,1.9,FALSE,0
Spanish Grand Prix,SAI,52,0 days 00:01:19.046000,HARD,3,16,5,277,287,281,305,24.1,42.6,63,2,FALSE,0
Spanish Grand Prix,SAI,53,0 days 00:01:19.259000,HARD,3,17,5,271,285,282,308,24.2,42.5,61,0.9,FALSE,0
Spanish Grand Prix,SAI,54,0 days 00:01:19.017000,HARD,3,18,5,276,289,283,309,24.3,42.4,62,1.5,FALSE,0
Spanish Grand Prix,SAI,55,0 days 00:01:21.334000,HARD,3,19,6,268,284,282,261,24.5,42.4,62,1.3,FALSE,0
Spanish Grand Prix,SAI,56,0 days 00:01:19.047000,HARD,3,20,6,278,285,285,308,24.4,41.3,61,1.4,FALSE,0
Spanish Grand Prix,SAI,57,0 days 00:01:18.970000,HARD,3,21,6,231.9915188,288,282,231.9915188,24.3,41.1,62,1.4,FALSE,0
Spanish Grand Prix,SAI,58,0 days 00:01:18.871000,HARD,3,22,6,280,287,282,307,24.3,41.1,63,1.4,FALSE,0
Spanish Grand Prix,SAI,59,0 days 00:01:18.978000,HARD,3,23,6,279,287,284,231.9915188,24.1,40.3,62,1.8,FALSE,0
Spanish Grand Prix,SAI,60,0 days 00:01:19.115000,HARD,3,24,6,280,287,283,309,24.1,40.3,63,1.1,FALSE,0
Spanish Grand Prix,SAI,61,0 days 00:01:19.151000,HARD,3,25,6,281,289,283,231.9915188,24,39.9,62,1,FALSE,0
Spanish Grand Prix,SAI,62,0 days 00:01:19.365000,HARD,3,26,6,271,286,281,307,23.8,39.6,63,1.2,FALSE,0
Spanish Grand Prix,SAI,63,0 days 00:01:19.479000,HARD,3,27,6,275,288,283,308,23.9,39.8,63,1.2,FALSE,0
Spanish Grand Prix,SAI,64,0 days 00:01:19.535000,HARD,3,28,6,277,289,282,307,23.9,39.1,62,1,FALSE,0
Spanish Grand Prix,SAI,65,0 days 00:01:19.612000,HARD,3,29,6,280,287,281,308,23.7,41.6,63,0.9,FALSE,0
Spanish Grand Prix,SAI,66,0 days 00:01:19.643000,HARD,3,30,6,277,290,281,307,23.8,42.2,62,0.9,FALSE,0
Canadian Grand Prix,SAI,1,0 days 00:01:57.663000,INTERMEDIATE,2,1,14,168,219,219,246,16.3,20.7,74,1.8,TRUE,1
Canadian Grand Prix,SAI,2,0 days 00:01:42.579000,INTERMEDIATE,2,2,15,180,253,243,285,16.3,20.6,75,1.1,TRUE,1
Canadian Grand Prix,SAI,3,0 days 00:01:40.477000,INTERMEDIATE,2,3,14,229.9904601,252,252,300,16.2,20,75,0.7,TRUE,1
Canadian Grand Prix,SAI,4,0 days 00:01:37.631000,INTERMEDIATE,2,4,14,184,266,266,302,16,19.9,76,1.3,TRUE,1
Canadian Grand Prix,SAI,5,0 days 00:01:37.379000,INTERMEDIATE,2,5,14,185,267,268,302,15.9,19.9,78,0.8,TRUE,1
Canadian Grand Prix,SAI,6,0 days 00:01:35.749000,INTERMEDIATE,2,6,14,201,269,269,305,16,20.1,79,0.5,TRUE,1
Canadian Grand Prix,SAI,7,0 days 00:01:33.725000,INTERMEDIATE,2,7,14,199,270,270,308,15.9,20.3,77,1.4,TRUE,1
Canadian Grand Prix,SAI,8,0 days 00:01:33.103000,INTERMEDIATE,2,8,13,198,271,270,307,16.1,23,78,0.7,TRUE,1
Canadian Grand Prix,SAI,9,0 days 00:01:32.154000,INTERMEDIATE,2,9,13,210,271,272,307,16.5,23.8,78,1.1,TRUE,1
Canadian Grand Prix,SAI,10,0 days 00:01:31.554000,INTERMEDIATE,2,10,13,205,273,273,310,16.8,24.8,76,1.2,FALSE,0
Canadian Grand Prix,SAI,11,0 days 00:01:33.036000,INTERMEDIATE,2,11,13,208,272,273,309,17,25.3,79,0.7,FALSE,0
Canadian Grand Prix,SAI,12,0 days 00:01:33.730000,INTERMEDIATE,2,12,12,205,274,274,301,17.4,25.8,74,0.6,FALSE,0
Canadian Grand Prix,SAI,13,0 days 00:01:30.677000,INTERMEDIATE,2,13,12,211,273,275,305,17.5,25.8,72,1.1,FALSE,0
Canadian Grand Prix,SAI,14,0 days 00:01:29.892000,INTERMEDIATE,2,14,12,213,273,274,302,17.5,26.1,72,1.5,FALSE,0
Canadian Grand Prix,SAI,15,0 days 00:01:29.088000,INTERMEDIATE,2,15,12,218,275,274,304,17.6,26.3,73,1.5,FALSE,0
Canadian Grand Prix,SAI,16,0 days 00:01:28.980000,INTERMEDIATE,2,16,12,217,275,273,305,17.9,26.3,73,1.2,FALSE,0
Canadian Grand Prix,SAI,17,0 days 00:01:27.583000,INTERMEDIATE,2,17,12,224,273,278,305,17.9,26.5,72,1,FALSE,0
Canadian Grand Prix,SAI,18,0 days 00:01:27.479000,INTERMEDIATE,2,18,12,211,276,282,322,18,26.7,71,1.1,FALSE,0
Canadian Grand Prix,SAI,19,0 days 00:01:26.898000,INTERMEDIATE,2,19,12,219,275,274,307,18,26.6,72,1.6,FALSE,0
Canadian Grand Prix,SAI,20,0 days 00:01:27.228000,INTERMEDIATE,2,20,12,229.9904601,276,275,309,18.2,27,72,0.7,FALSE,0
Canadian Grand Prix,SAI,21,0 days 00:01:28.099000,INTERMEDIATE,2,21,12,223,274,275,307,18.2,27,71,0.9,FALSE,0
Canadian Grand Prix,SAI,22,0 days 00:01:26.895000,INTERMEDIATE,2,22,12,228,272,276,309,18.3,27.3,71,1.2,FALSE,0
Canadian Grand Prix,SAI,23,0 days 00:01:26.839000,INTERMEDIATE,2,23,12,218,273,275,305,18.3,27.3,71,1.2,FALSE,0
Canadian Grand Prix,SAI,24,0 days 00:01:26.527000,INTERMEDIATE,2,24,12,221,274,282,326,18.4,26.1,71,1.1,FALSE,0
Canadian Grand Prix,SAI,25,0 days 00:02:11.649000,INTERMEDIATE,2,25,14,116,264,229.9904601,163,18.3,24.5,71,1.1,FALSE,0
Canadian Grand Prix,SAI,26,0 days 00:01:50.841000,INTERMEDIATE,2,1,14,152,236,235,198,18.2,24.3,71,0.7,FALSE,0
Canadian Grand Prix,SAI,27,0 days 00:01:42.962000,INTERMEDIATE,2,2,14,156,253,264,300,18.2,23.8,72,0,FALSE,0
Canadian Grand Prix,SAI,28,0 days 00:01:43.654000,INTERMEDIATE,2,3,13,178,244,251,290,18,23.4,71,0.8,TRUE,1
Canadian Grand Prix,SAI,29,0 days 00:01:58.457000,INTERMEDIATE,2,4,13,175,196,277,80,18,22.8,74,0.9,TRUE,1
Canadian Grand Prix,SAI,30,0 days 00:01:30.223000,INTERMEDIATE,2,5,13,216,274,276,313,17.9,22.5,72,0.7,TRUE,1
Canadian Grand Prix,SAI,31,0 days 00:01:32.345000,INTERMEDIATE,2,6,13,200,276,273,312,17.7,22.4,73,0.5,TRUE,1
Canadian Grand Prix,SAI,32,0 days 00:01:31.832000,INTERMEDIATE,2,7,13,207,276,275,312,17.6,22,74,1.1,TRUE,1
Canadian Grand Prix,SAI,33,0 days 00:01:30.702000,INTERMEDIATE,2,8,13,196,277,274,310,17.5,21.7,75,0.5,TRUE,1
Canadian Grand Prix,SAI,34,0 days 00:01:28.450000,INTERMEDIATE,2,9,13,217,278,275,311,17.4,21.5,76,0.8,TRUE,1
Canadian Grand Prix,SAI,35,0 days 00:01:28.699000,INTERMEDIATE,2,10,13,214,278,276,309,17.3,21.5,77,1,TRUE,1
Canadian Grand Prix,SAI,36,0 days 00:01:27.905000,INTERMEDIATE,2,11,13,226,278,276,315,17.1,21.2,76,0.4,FALSE,0
Canadian Grand Prix,SAI,37,0 days 00:01:27.295000,INTERMEDIATE,2,12,13,222,279,277,311,17,21.3,75,1.5,FALSE,0
Canadian Grand Prix,SAI,38,0 days 00:01:26.824000,INTERMEDIATE,2,13,13,219,277,279,310,17,21.3,76,0.8,FALSE,0
Canadian Grand Prix,SAI,39,0 days 00:01:27.238000,INTERMEDIATE,2,14,13,227,278,277,306,17.1,21.2,76,1.5,FALSE,0
Canadian Grand Prix,SAI,40,0 days 00:01:26.208000,INTERMEDIATE,2,15,13,226,278,276,310,17.1,21.2,76,1.2,FALSE,0
Canadian Grand Prix,SAI,41,0 days 00:01:25.875000,INTERMEDIATE,2,16,13,228,278,276,309,17.2,22.3,77,0.6,FALSE,0
Canadian Grand Prix,SAI,42,0 days 00:01:25.861000,INTERMEDIATE,2,17,12,225,276,277,310,17.3,22.9,75,1.2,FALSE,0
Canadian Grand Prix,SAI,43,0 days 00:01:41.456000,INTERMEDIATE,2,18,14,228,276,229.9904601,305,17.7,24.9,77,0.8,FALSE,0
Canadian Grand Prix,SAI,44,0 days 00:01:33.472000,MEDIUM,1,1,13,195,276,276,303,17.9,25.7,75,0.5,FALSE,0
Canadian Grand Prix,SAI,45,0 days 00:01:24.895000,MEDIUM,1,2,12,225,275,276,299,18.4,26.1,74,0.8,FALSE,0
Canadian Grand Prix,SAI,46,0 days 00:01:22.795000,MEDIUM,1,3,12,239,281,281,311,18.5,26.3,77,0.7,FALSE,0
Canadian Grand Prix,SAI,47,0 days 00:01:21.380000,MEDIUM,1,4,11,244,282,293,330,18.7,27,73,0.9,FALSE,0
Canadian Grand Prix,SAI,48,0 days 00:01:21.875000,MEDIUM,1,5,11,245,281,282,312,18.7,26.7,73,0.7,FALSE,0
Canadian Grand Prix,SAI,49,0 days 00:01:20.062000,MEDIUM,1,6,11,250,283,293,335,18.9,26.4,74,1.8,FALSE,0
Canadian Grand Prix,SAI,50,0 days 00:01:20.352000,MEDIUM,1,7,11,245,280,289,323,18.8,27,76,0.5,FALSE,0
Canadian Grand Prix,SAI,51,0 days 00:01:18.957000,MEDIUM,1,8,11,251,282,295,331,18.9,27,74,0.9,FALSE,0
Canadian Grand Prix,SAI,52,0 days 00:01:21.243000,MEDIUM,1,9,10,244,284,295,335,18.9,27,74,1.6,FALSE,0
Canadian Grand Prix,SAI,53,1 days 00:01:21.243000,MEDIUM,1,10,15,247,170,229.9904601,216,19,27.1,72,1.6,FALSE,0
Austrian Grand Prix,SAI,1,0 days 00:01:15.456000,MEDIUM,1,1,5,307,227,271,292,28.9,47.2,36,2.1,FALSE,0
Austrian Grand Prix,SAI,2,0 days 00:01:10.719000,MEDIUM,1,2,5,311,225,278,302,28.9,47.3,36,1.7,FALSE,0
Austrian Grand Prix,SAI,3,0 days 00:01:10.828000,MEDIUM,1,3,5,308,223,277,301,29.2,48.1,35,1.6,FALSE,0
Austrian Grand Prix,SAI,4,0 days 00:01:10.544000,MEDIUM,1,4,5,311,223,279,304,29.3,48.1,35,0.7,FALSE,0
Austrian Grand Prix,SAI,5,0 days 00:01:10.401000,MEDIUM,1,5,5,310,224,277,304,29.4,48.2,35,1.3,FALSE,0
Austrian Grand Prix,SAI,6,0 days 00:01:10.680000,MEDIUM,1,6,4,309,231,271,287,29.5,48.2,35,2,FALSE,0
Austrian Grand Prix,SAI,7,0 days 00:01:11.222000,MEDIUM,1,7,4,302,228,269,299,29.5,48.4,34,1.2,FALSE,0
Austrian Grand Prix,SAI,8,0 days 00:01:11.137000,MEDIUM,1,8,4,293,225,271,288,29.5,48.7,35,1.5,FALSE,0
Austrian Grand Prix,SAI,9,0 days 00:01:10.723000,MEDIUM,1,9,4,294,224,270,289,29.5,48.7,35,1.7,FALSE,0
Austrian Grand Prix,SAI,10,0 days 00:01:10.944000,MEDIUM,1,10,4,237.2080455,227,269,289,29.6,48.7,35,1.1,FALSE,0
Austrian Grand Prix,SAI,11,0 days 00:01:10.839000,MEDIUM,1,11,4,295,226,270,289,29.6,49,34,0.9,FALSE,0
Austrian Grand Prix,SAI,12,0 days 00:01:11.015000,MEDIUM,1,12,4,296,227,270,289,29.7,48.7,34,2.4,FALSE,0
Austrian Grand Prix,SAI,13,0 days 00:01:11.309000,MEDIUM,1,13,4,293,225,269,291,29.6,48.2,34,1.1,FALSE,0
Austrian Grand Prix,SAI,14,0 days 00:01:11.357000,MEDIUM,1,14,4,295,225,271,289,29.6,48.1,34,1.6,FALSE,0
Austrian Grand Prix,SAI,15,0 days 00:01:11.572000,MEDIUM,1,15,4,296,224,269,290,29.6,48.6,34,1.5,FALSE,0
Austrian Grand Prix,SAI,16,0 days 00:01:11.462000,MEDIUM,1,16,4,297,225,270,290,29.6,48.2,33,1.5,FALSE,0
Austrian Grand Prix,SAI,17,0 days 00:01:11.706000,MEDIUM,1,17,4,293,223,268,291,29.7,48.1,34,1.6,FALSE,0
Austrian Grand Prix,SAI,18,0 days 00:01:11.491000,MEDIUM,1,18,4,295,225,269,294,29.8,48,33,1.3,FALSE,0
Austrian Grand Prix,SAI,19,0 days 00:01:11.839000,MEDIUM,1,19,4,237.2080455,223,269,291,29.8,47.6,34,1.4,FALSE,0
Austrian Grand Prix,SAI,20,0 days 00:01:11.712000,MEDIUM,1,20,4,299,225,269,295,29.7,47.8,35,1.2,FALSE,0
Austrian Grand Prix,SAI,21,0 days 00:01:11.807000,MEDIUM,1,21,4,294,224,270,291,29.7,48.3,35,0.9,FALSE,0
Austrian Grand Prix,SAI,22,0 days 00:01:14.879000,MEDIUM,1,22,4,301,225,237.2080455,299,29.6,48.3,35,0.9,FALSE,0
Austrian Grand Prix,SAI,23,0 days 00:01:26.784000,HARD,3,1,5,301,227,271,287,29.7,47.3,34,1.4,FALSE,0
Austrian Grand Prix,SAI,24,0 days 00:01:10.011000,HARD,3,2,5,293,230,273,287,29.8,47.3,35,0.9,FALSE,0
Austrian Grand Prix,SAI,25,0 days 00:01:09.889000,HARD,3,3,5,296,230,273,293,29.9,47.3,35,0.9,FALSE,0
Austrian Grand Prix,SAI,26,0 days 00:01:10.134000,HARD,3,4,4,299,228,271,292,30,46.9,35,1.1,FALSE,0
Austrian Grand Prix,SAI,27,0 days 00:01:10.239000,HARD,3,5,4,295,226,272,289,30,47.1,35,1.3,FALSE,0
Austrian Grand Prix,SAI,28,0 days 00:01:10.059000,HARD,3,6,4,298,231,271,292,30,46.5,35,1.8,FALSE,0
Austrian Grand Prix,SAI,29,0 days 00:01:10.218000,HARD,3,7,4,297,229,272,290,29.9,45.7,35,0.7,FALSE,0
Austrian Grand Prix,SAI,30,0 days 00:01:10.327000,HARD,3,8,4,294,226,272,290,29.8,45,35,1.3,FALSE,0
Austrian Grand Prix,SAI,31,0 days 00:01:10.108000,HARD,3,9,4,297,230,272,294,29.7,44.8,34,2.4,FALSE,0
Austrian Grand Prix,SAI,32,0 days 00:01:10.244000,HARD,3,10,4,295,228,273,293,29.6,44.8,36,1.5,FALSE,0
Austrian Grand Prix,SAI,33,0 days 00:01:10.141000,HARD,3,11,4,293,229,273,294,29.5,44.3,36,1.5,FALSE,0
Austrian Grand Prix,SAI,34,0 days 00:01:10.162000,HARD,3,12,4,295,227,271,295,29.6,44.3,36,1,FALSE,0
Austrian Grand Prix,SAI,35,0 days 00:01:10.509000,HARD,3,13,4,237.2080455,227,271,296,29.6,44.7,35,0.9,FALSE,0
Austrian Grand Prix,SAI,36,0 days 00:01:10.473000,HARD,3,14,4,296,226,273,295,29.6,45,35,1.4,FALSE,0
Austrian Grand Prix,SAI,37,0 days 00:01:10.476000,HARD,3,15,4,297,228,274,294,29.8,46,34,1.2,FALSE,0
Austrian Grand Prix,SAI,38,0 days 00:01:11.040000,HARD,3,16,4,301,224,272,298,29.9,46.3,35,1.7,FALSE,0
Austrian Grand Prix,SAI,39,0 days 00:01:10.842000,HARD,3,17,4,310,226,271,299,30,47.3,35,1.6,FALSE,0
Austrian Grand Prix,SAI,40,0 days 00:01:10.748000,HARD,3,18,4,291,228,272,294,30.2,48,35,0.8,FALSE,0
Austrian Grand Prix,SAI,41,0 days 00:01:10.729000,HARD,3,19,4,296,224,273,299,30.3,47.7,33,0.8,FALSE,0
Austrian Grand Prix,SAI,42,0 days 00:01:10.906000,HARD,3,20,4,297,226,271,299,30.4,47.8,33,2.2,FALSE,0
Austrian Grand Prix,SAI,43,0 days 00:01:10.813000,HARD,3,21,4,296,227,272,298,30.5,48,32,1.4,FALSE,0
Austrian Grand Prix,SAI,44,0 days 00:01:11.214000,HARD,3,22,4,304,223,272,312,30.6,47.6,33,2.8,FALSE,0
Austrian Grand Prix,SAI,45,0 days 00:01:11.081000,HARD,3,23,4,297,225,274,300,30.4,45.8,32,0.9,FALSE,0
Austrian Grand Prix,SAI,46,0 days 00:01:11.088000,HARD,3,24,3,300,224,273,307,30.1,44.9,33,0.9,FALSE,0
Austrian Grand Prix,SAI,47,0 days 00:01:14.811000,HARD,3,25,5,237.2080455,223,237.2080455,300,30,44.6,33,2.3,FALSE,0
Austrian Grand Prix,SAI,48,0 days 00:01:26.343000,MEDIUM,1,1,6,294,229,273,288,29.8,44.1,33,2.5,FALSE,0
